,Price,PrivPer,F,G,H,J,K,Age,Mileage,Dispacement,Diesel,LPG,Doors5,FirstOwner,ServDealership,ABS,ElecWin,PowSteer,ParkingSens,MultiSteer,AAWheels,CruContr,OnBoardComp,Native
1946,7500.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,135000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1947,4300.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,283000.0,1998.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1949,13900.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,117000.0,1800.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1951,14500.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,166909.0,1598.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1952,10900.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,156000.0,1560.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1953,16999.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,196500.0,1598.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1954,13800.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,222000.0,1700.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1955,28500.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,213841.0,1686.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1956,17300.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,114393.0,1598.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1957,29999.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,66469.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1958,30000.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,256000.0,1686.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1959,13500.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,150000.0,1600.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1960,12900.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,205000.0,1900.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1961,10500.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,165500.0,1698.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,14900.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,157000.0,1796.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1963,7900.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,146492.0,1800.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,11900.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,158000.0,1600.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1965,38800.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,157000.0,1956.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1967,10900.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,240000.0,1600.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,36900.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,107000.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1969,41900.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,48000.0,1600.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1970,14444.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,162000.0,1598.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1971,29900.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,170000.0,1600.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1972,24200.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,74800.0,1400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1973,31800.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,143715.0,1398.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1974,29900.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,107356.0,1686.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1976,12200.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,232000.0,1248.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1977,20000.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,228000.0,1900.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1979,26000.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,160000.0,1686.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
1980,29900.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,102690.0,1686.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,25900.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,172000.0,1700.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1982,18800.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,214000.0,1700.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1983,23900.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,260000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1984,27000.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,135460.0,1686.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1985,17999.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,194200.0,1698.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1986,37900.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,61000.0,1400.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1987,1300.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,254000.0,1400.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1988,26700.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,109000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1989,16900.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,209000.0,1910.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1990,10500.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,184000.0,1400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,14800.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,184000.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1993,4200.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,199600.0,1796.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1995,14500.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,171000.0,1600.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1996,12666.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,134000.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1997,3999.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,195000.0,1598.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,10800.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,111000.0,2198.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1999,4700.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,192154.0,1796.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2000,11900.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,192000.0,1400.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2001,37900.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,122500.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2002,13900.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,169000.0,1400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2003,13900.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,189000.0,1598.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2004,77900.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9650.0,1399.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2005,33800.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,157000.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006,47600.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,124211.0,1598.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2008,29900.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,87000.0,1364.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2009,28800.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,232000.0,1600.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2010,18900.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,110300.0,1600.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2011,18900.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,170000.0,1598.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2012,5900.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,231000.0,2000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2013,39500.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,98000.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2014,28900.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,101066.0,1596.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2015,18900.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,107000.0,1400.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2016,21300.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,99000.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2017,41999.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,94050.0,1600.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018,19500.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,111400.0,1600.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2019,24500.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,220000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2020,7300.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,185000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2021,17600.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,228772.0,2000.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2022,14300.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,160000.0,1598.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2023,11499.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,164000.0,1600.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2024,5900.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,290000.0,1400.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2027,24900.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,228000.0,1700.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2028,19900.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,159620.0,1910.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2029,17900.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,144000.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2031,1690.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,239000.0,1389.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2032,14500.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,169000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2033,7300.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,132845.0,1600.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2034,15500.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,79454.0,1364.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2035,23900.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,160000.0,1796.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2036,34900.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,110236.0,1362.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2038,10500.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,243640.0,1910.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2039,29300.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,135000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2040,33600.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,70065.0,1400.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2041,8300.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,157481.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2042,4450.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,190000.0,2200.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2043,13000.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,198000.0,1600.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2044,4999.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,190000.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2045,9900.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,197898.0,1364.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2046,12999.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,149879.0,1364.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2047,12999.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,220000.0,2000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2048,34900.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,96000.0,1686.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2050,14990.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,95339.0,1400.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2052,31500.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,111645.0,1398.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2054,2900.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,265400.0,1598.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2055,16900.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,230000.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2056,23500.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,107000.0,1686.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2057,18800.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,133000.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2058,7500.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,105589.0,1199.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,5900.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,222000.0,1800.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2061,15100.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,165000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2062,32500.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,125000.0,1700.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2065,5500.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,289000.0,1900.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2066,16900.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,142000.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2067,19900.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,179655.0,1800.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2068,27600.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,194216.0,1686.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2069,16850.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,153000.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2070,10900.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,158856.0,1598.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2071,17900.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,180000.0,1800.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2072,14900.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,147000.0,1300.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2073,14500.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,213005.0,1686.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2075,13990.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,184000.0,1600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2076,20000.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,125000.0,1598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2077,34900.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,102000.0,1686.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2078,16999.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,156000.0,1300.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2079,8900.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,262270.0,2200.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2080,37900.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,58000.0,1400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2081,63900.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10602.0,1364.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2082,34500.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,152512.0,1686.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2083,17400.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,174000.0,1600.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2085,35900.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,184870.0,1600.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2087,25900.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,179000.0,1700.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2088,45900.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,21000.0,1364.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2089,32113.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,91000.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2090,7900.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,144655.0,1598.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2091,8990.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,112366.0,1364.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2092,36900.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,135225.0,1686.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2093,15700.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,176000.0,1686.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2095,29900.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,197555.0,1600.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2098,14200.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,239500.0,1686.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2099,11400.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,181800.0,1796.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2100,21000.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,141000.0,1598.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2101,56500.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,15000.0,1364.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2102,13500.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,202000.0,1900.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2104,3700.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,245000.0,1995.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2105,13400.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,233000.0,1600.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2106,4900.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,250000.0,1700.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
